"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
1,Respondent Information,,1.1,"Who is responding to this questionnaire? Please provide your name, team, and role within that team.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.38,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Incident tickets|Incident register|Post-incident review|Other,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.39,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.40,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.41,Does this requirement reflect your company current practice: Password reuse must be prevented for at least the last 10 passwords,,2,Yes|No|Somewhat|Not applicable,,0,,,6.42 6.43|6.44|6.44|6.44,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.42,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|SIEM reports|Log exports|Monitoring alerts|Other,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.43,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.44,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.45,"Does this requirement reflect your company current practice: Systems must implement brute-force protection where technically feasible, including one or more of the following:",,2,Yes|No|Somewhat|Not applicable,,0,,,6.46 6.47|6.48|6.48|6.48,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.46,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.47,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.48,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.49,Does this requirement reflect your company current practice: Account lockout after repeated failed attempts,,2,Yes|No|Somewhat|Not applicable,,0,,,6.50 6.51|6.52|6.52|6.52,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.50,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.51,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.52,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.53,Does this requirement reflect your company current practice: Progressive authentication delays,,2,Yes|No|Somewhat|Not applicable,,0,,,6.54 6.55|6.56|6.56|6.56,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.54,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.55,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.56,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.57,Does this requirement reflect your company current practice: Rate limiting,,2,Yes|No|Somewhat|Not applicable,,0,,,6.58 6.59|6.60|6.60|6.60,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.58,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.59,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.60,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Authentication,"<i>- Authentication must be performed using organization-approved mechanisms.
- Authentication must be integrated with a central identity source where technically feasible.
- All authentication secrets, including passwords, keys, tokens, and credentials, must be generated using approved computerized methods where technically feasible.
- Human-generated passwords or secrets must be avoided where technically feasible.
- Authentication secrets must be stored in an organization-approved password or secret management system.
- Credentials must be protected and must not be shared.
- Where password-based authentication is used, systems must enforce the following password policy where technically feasible:
  - Minimum length of 12 characters
  - Passwords must include a mix of letters and at least one number or symbol
  - Common, breached, or easily guessable passwords must be blocked where supported
  - Password reuse must be prevented for at least the last 10 passwords
- Systems must implement brute-force protection where technically feasible, including one or more of the following:
  - Account lockout after repeated failed attempts
  - Progressive authentication delays
  - Rate limiting
- Multi-factor authentication must be enforced where technically feasible.
- Initial credentials must be temporary and changed at first use where applicable.
- Interactive login using highly privileged or technical accounts must be disabled where supported.
- Authentication events must be logged in accordance with the Logging & Monitoring requirements.</i>",6.61,Does this requirement reflect your company current practice: Multi-factor authentication must be enforced where technically feasible.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.62 6.63|6.64|6.64|6.64,1
