"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.25,Does this requirement reflect your company current practice: Made available to interested parties where appropriate?,,2,Yes|No|Somewhat|Not applicable,,0,,,8.26 8.27|8.28|8.28|8.28,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Information Security Policy Framework,"<i>The organization maintains an Information Security Policy that:
- Is appropriate to the organization’s purpose and context.
- Provides the framework for setting information security objectives.
- Commits to satisfying applicable information security requirements.
- Commits to continual improvement of the ISMS.

The Information Security Policy is:
- Documented
- Communicated internally
- Made available to interested parties where appropriate

Topic-specific policies support and align with the Information Security Policy.

---</i>",8.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.1,"Does this requirement reflect your company current practice: Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.",,2,Yes|No|Somewhat|Not applicable,,0,,,9.2 9.3|9.4|9.4|9.4,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|SIEM reports|Log exports|Monitoring alerts|Other,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.5,Does this requirement reflect your company current practice: Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.6 9.7|9.8|9.8|9.8,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.9,Does this requirement reflect your company current practice: Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.10 9.11|9.12|9.12|9.12,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.13,"Does this reflect current practice: maintaining customer and regulatory trust by complying with applicable information security requirements, aligning with ISO 27001, and documenting, communicating, monitoring, and reviewing security objectives?",,2,Yes|No|Somewhat|Not applicable,,0,,,9.14 9.15|9.16|9.16|9.16,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
9,Standard - Information Security Objectives,"<i>The organization establishes the following information security objectives:

- Protect customer data by preventing unauthorized access, disclosure, or loss of information processed by the Eramba SaaS platform.
- Maintain availability of the Eramba platform by minimizing service disruptions and meeting defined recovery objectives for critical systems.
- Manage information security risks effectively by performing regular risk assessments and ensuring risks are treated in line with the Risk Management Policy.
- Maintain customer and regulatory trust by complying with applicable information security requirements and maintaining alignment with ISO 27001.

Information security objectives are documented, communicated, monitored, and reviewed as appropriate.

---</i>",9.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.1,"Does this requirement reflect your company current practice: For each information security objective, the organization determines what actions will be taken?",,2,Yes|No|Somewhat|Not applicable,,0,,,10.2 10.3|10.4|10.4|10.4,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.5,"Does this requirement reflect your company current practice: For each information security objective, the organization determines what resources are required?",,2,Yes|No|Somewhat|Not applicable,,0,,,10.6 10.7|10.8|10.8|10.8,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.9,"Does this requirement reflect your company current practice: For each information security objective, the organization determines who is responsible?",,2,Yes|No|Somewhat|Not applicable,,0,,,10.10 10.11|10.12|10.12|10.12,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.13,"Does this requirement reflect your company current practice: For each information security objective, the organization determines target completion timelines?",,2,Yes|No|Somewhat|Not applicable,,0,,,10.14 10.15|10.16|10.16|10.16,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.17,Does this requirement reflect your company current practice: How results will be evaluated?,,2,Yes|No|Somewhat|Not applicable,,0,,,10.18 10.19|10.20|10.20|10.20,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
10,Standard - Planning to Achieve Information Security Objectives,"<i>For each information security objective, the organization determines:
- What actions will be taken
- What resources are required
- Who is responsible
- Target completion timelines
- How results will be evaluated

Progress against objectives is reviewed periodically and feeds into management review and continual improvement activities.

---</i>",10.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
11,Procedure - Context and Interested Party Review Procedure,"<i>1. Identify internal and external issues affecting information security.
2. Identify relevant interested parties.
3. Identify applicable information security requirements.
4. Review and update context and requirements as needed.</i>",11.1,Does this procedure reflect your actual process?,"1. Identify internal and external issues affecting information security.
2. Identify relevant interested parties.
3. Identify applicable information security requirements.
4. Review and update context and requirements as needed.",2,Yes|No|Somewhat|Not applicable,,0,,,|11.2|11.2|11.2,1
11,Procedure - Context and Interested Party Review Procedure,"<i>1. Identify internal and external issues affecting information security.
2. Identify relevant interested parties.
3. Identify applicable information security requirements.
4. Review and update context and requirements as needed.</i>",11.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
12,Procedure - ISMS Scope Review Procedure,"<i>1. Review organizational context and dependencies.
2. Confirm ISMS boundaries and applicability.
3. Update scope documentation if required.
4. Obtain management approval.</i>",12.1,Does this procedure reflect your actual process?,"1. Review organizational context and dependencies.
2. Confirm ISMS boundaries and applicability.
3. Update scope documentation if required.
4. Obtain management approval.",2,Yes|No|Somewhat|Not applicable,,0,,,|12.2|12.2|12.2,1
12,Procedure - ISMS Scope Review Procedure,"<i>1. Review organizational context and dependencies.
2. Confirm ISMS boundaries and applicability.
3. Update scope documentation if required.
4. Obtain management approval.</i>",12.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
13,Procedure - Information Security Objectives Procedure,"<i>1. Define information security objectives.
2. Align objectives with risks and policy.
3. Assign responsibilities and resources.
4. Monitor progress and effectiveness.
5. Review and update objectives.</i>",13.1,Does this procedure reflect your actual process?,"1. Define information security objectives.
2. Align objectives with risks and policy.
3. Assign responsibilities and resources.
4. Monitor progress and effectiveness.
5. Review and update objectives.",2,Yes|No|Somewhat|Not applicable,,0,,,|13.2|13.2|13.2,1
13,Procedure - Information Security Objectives Procedure,"<i>1. Define information security objectives.
2. Align objectives with risks and policy.
3. Assign responsibilities and resources.
4. Monitor progress and effectiveness.
5. Review and update objectives.</i>",13.2,Please provide corrections in step-by-step format.,,1,,,0,,,,1
