"Chapter ID (Mandatory, for example 1, 2, Etc)",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.54,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.55,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Internal Audit Programme,"<i>- An internal audit programme must be established and maintained.
- Internal audits shall be performed at planned and risk-based intervals.
- Internal audits shall ensure that:
  - All internal controls are audited over time.
  - Controls are implemented and operating as intended.
  - Controls adhere to approved policies, standards, and procedures.
- Control owners shall:
  - Be informed of audit results.
  - Receive clear feedback on deficiencies and required improvements.
  - Be responsible for implementing corrective actions.
- Audit results and control testing performance shall be:
  - Tracked until closure.
  - Reported at least annually to management during the management committee review.
- Audit scope, results, and evidence must be documented and retained.

---</i>",6.56,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.1,Does this requirement reflect your company current practice: An independent review of information security shall be conducted at least every two years.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.2 7.3|7.4|7.4|7.4,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.5,Does this requirement reflect your company current practice: Independent reviews must:,,2,Yes|No|Somewhat|Not applicable,,0,,,7.6 7.7|7.8|7.8|7.8,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.9,Does this requirement reflect your company current practice: Be performed by a qualified third party.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.10 7.11|7.12|7.12|7.12,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.13,"Does this requirement reflect your company current practice: Cover the entire ISMS, including policies, risks, controls, and processes.",,2,Yes|No|Somewhat|Not applicable,,0,,,7.14 7.15|7.16|7.16|7.16,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.17,Does this requirement reflect your company current practice: The objectives of the review are to:,,2,Yes|No|Somewhat|Not applicable,,0,,,7.18 7.19|7.20|7.20|7.20,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.21,"Does this requirement reflect your company current practice: Assess the suitability, adequacy, and effectiveness of the ISMS.",,2,Yes|No|Somewhat|Not applicable,,0,,,7.22 7.23|7.24|7.24|7.24,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.25,"Does this requirement reflect your company current practice: Identify gaps, weaknesses, and improvement opportunities.",,2,Yes|No|Somewhat|Not applicable,,0,,,7.26 7.27|7.28|7.28|7.28,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.28,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.29,Does this requirement reflect your company current practice: Results of independent reviews must be:,,2,Yes|No|Somewhat|Not applicable,,0,,,7.30 7.31|7.32|7.32|7.32,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.30,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.31,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.32,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.33,Does this requirement reflect your company current practice: Documented.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.34 7.35|7.36|7.36|7.36,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.34,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.35,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.36,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.37,Does this requirement reflect your company current practice: Reported to management.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.38 7.39|7.40|7.40|7.40,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.38,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Incident tickets|Incident register|Post-incident review|Notification records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.39,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.40,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.41,Does this requirement reflect your company current practice: Identified findings must result in corrective actions that are tracked to completion. ---,,2,Yes|No|Somewhat|Not applicable,,0,,,7.42 7.43|7.44|7.44|7.44,1
7,Standard - Independent Review of Information Security,"<i>- An independent review of information security shall be conducted at least every two years.
- Independent reviews must:
  - Be performed by a qualified third party.
  - Cover the entire ISMS, including policies, risks, controls, and processes.
- The objectives of the review are to:
  - Assess the suitability, adequacy, and effectiveness of the ISMS.
  - Identify gaps, weaknesses, and improvement opportunities.
- Results of independent reviews must be:
  - Documented.
  - Reported to management.
- Identified findings must result in corrective actions that are tracked to completion.

---</i>",7.42,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
